FID,plot_id,Open.Water,Developed.Open,Developed.Low,Developed.Mid,Developed.High,Barren,Deciduous,Coniferous,Mixed,Scrub,Grassland,Pasture,Cultivated.Crops,Woody.Wetlands,Herbaceus.Wetlands,road_density,elevation,forest_edge,X,Y,random,PO_join_count_truncated
12179,12180,0.000991527,0.034072472,0.009374437,0.005137912,0.000180278,0.000270416,0.442761853,0.041734271,0.197133586,0.002073193,0.002343609,0.196412475,0.065260501,0.001892915,0.000360555,1.268773437,514.1411133,51.55940148,202039.0703,4677563.076,0.082327068,0
12180,12181,0.000809425,0.037953053,0.006745211,0.002967893,0.000179872,0.001798723,0.376382768,0.054141559,0.122852775,0.014479719,0.030218545,0.09542225,0.108373055,0.133555176,0.014119975,1.104987741,194.2292328,90.50574092,508780.0032,4943194.4,0.114421085,0
12181,12182,0.001079137,0.034802158,0.007553957,0.000989209,8.99E-05,0,0.486061151,0.020863309,0.176978417,0.005845324,0.002697842,0.236420863,0.016456835,0.009442446,0.000719424,1.482529044,520.2337646,61.36091127,473994.949,4696536.742,0.477320179,0
12182,12183,0.202949375,0.054941102,0.016545275,0.009891197,0.004046399,0.00143872,0.301141984,0.071396457,0.047837425,0.004495999,0.012678716,0.100620448,0.014207355,0.148457872,0.009351677,1.16437006,108.0790176,80.59826754,499293.1703,4952681.233,0.6248277,0
12183,12184,0.001978773,0.058014031,0.051538046,0.012052527,0.000899442,0.001978773,0.552977154,0.00701565,0.026893326,0.001439108,0.003148048,0.199856089,0.01762907,0.06287102,0.00170894,2.625169277,103.8090591,96.57012652,600486.0554,4626966.634,0.168186028,2
12184,12185,0.00116938,0.008005757,0,9.00E-05,0,0,0.570567599,0.142214626,0.029324458,0.001619142,0.002158856,0.006296663,0,0.230727714,0.007825852,0.990375638,288.0298462,52.38223741,432885.3394,4810378.738,0.624830542,0
12185,12186,0.001350014,0.046080461,0.010620106,0.003150032,0.000180002,0.002430024,0.201242012,0.046710467,0.190171902,0.005220052,0.001260013,0.306363064,0.16596166,0.017370174,0.001890019,1.62934649,435.0435181,56.73056731,319043.3436,4706023.575,0.173461451,0
12186,12187,0.021672662,0.00602518,0,0,0,0,0.337589928,0.279226619,0.04118705,0.07868705,0.00278777,0,0,0.229766187,0.003057554,0.550231218,459.3665161,64.29856115,515104.5586,4908409.345,0.656524597,21
12187,12188,0.011173184,0.048206884,0.015768607,0.002522977,0.000450532,0,0.199585511,0.000720851,0.022616688,0.003333934,0.001081276,0.186249775,0.308433952,0.195981258,0.003874572,1.536134601,246.4925232,53.46308644,221012.7362,4769269.128,0.132994385,0
12188,12189,0.035434841,0.100278802,0.068801151,0.014030039,0.001888659,0.000359745,0.329975717,0.03615433,0.041910244,0.01609857,0.007824445,0.205863837,0.13625326,0.005036424,8.99E-05,1.471441507,213.4606628,64.2743652,461345.8384,4794567.35,0.519204015,1
12189,12190,0.003868298,0.010615329,0,0,0,0,0.637009716,0.14861461,0.15949982,0,0.002518892,0,0,0.037153652,0.000719683,0.639976561,600.0183105,15.23329735,584674.6672,4854650.625,0.827197772,0
12190,12191,0.048734863,0.028059466,0.013192872,0.011125332,0.000295363,0.00068918,0.456827803,0.107019789,0.108004332,0.012503692,0.01545732,0.052771488,0,0.030717732,0.114600768,0.590013266,116.7500305,65.5049063,625657.4737,4832484.393,0.189351146,0
12191,12192,8.99E-05,0.000359648,0,0,0,0,0.809476713,0.038482287,0.060870347,0.00953066,0.001168855,0.000179824,0,0.078762812,0.001078943,0.303281546,650.6547852,27.99256728,537240.5022,4819865.571,0.580119285,1
12192,12193,0,0.020057564,0.003777658,0.00062961,0,0.002788271,0.460784314,0.062061522,0.275049469,0.005756431,0.002698327,0.15038676,0,0.014930743,0.001079331,1.330422282,523.4282227,46.41122504,467670.3937,4674400.799,0.481671592,3
12193,12194,0,0.034781042,0.030095513,0.009461164,0.001081276,0.000180213,0.04144891,0.000720851,0.007749144,0.000540638,0.001802127,0.149306181,0.69544062,0.025770409,0.001621914,2.337165594,188.4868774,15.94881961,192552.2372,4785080.517,0.127680428,1
12194,12195,0.001081958,0.032278424,0.016499865,0.003516365,0.000721306,0,0.23108827,0.02623749,0.233793166,0.001532774,0,0.077810838,0.303489316,0.070237129,0.001713101,1.464336514,252.3408966,69.00489887,176740.849,4715510.408,0.445838763,0
12195,12196,0.127615063,0.146443515,0.128661088,0.026150628,0,0.015690377,0.289748954,0,0.091004184,0.018828452,0.0041841,0.016736402,0,0.117154812,0.017782427,1.778592944,194.7293396,126.5690377,174689.1552,4736476.043,0.524759724,0
12196,12197,0.000269833,0.053786652,0.035438028,0.020237453,0.008634647,0.000179888,0.342867422,0.032379924,0.030670984,0.018528512,0.005936319,0.194099658,0.118186724,0.13509624,0.003687714,2.099865198,125.1475525,86.19655813,391775.7299,4791405.072,0.868085085,0
12197,12198,0,0.038309353,0.004316547,0.001618705,0.000269784,0,0.244874101,0.097661871,0.074460432,0.007913669,0.008723022,0.469334532,0.043705036,0.006744604,0.002068345,1.075443029,324.911377,64.65827338,502455.4479,4781918.239,0.804933691,0
12198,12199,0,0.017176259,0.002877698,0.000269784,0,0.001708633,0.693794964,0.029406475,0.226528777,0.003327338,0.002877698,0.021043165,0,0.000989209,0,0.994997025,526.4682617,19.66426859,486644.0597,4652264.855,0.774465238,1
12199,12200,0.011062146,0.074377192,0.039392032,0.006565339,0.000809425,0.004226999,0.382858171,0.01726774,0.190125011,0.003057829,0.003057829,0.119794946,0.11152082,0.026800971,0.009083551,1.467004061,350.0243225,77.43502113,467670.3937,4687049.909,0.345349607,1
12200,12201,0,0.058818239,0.023923015,0.00629553,0.001888659,0,0.2995773,0.006385466,0.032556885,0.00395719,0.002788021,0.382678298,0.142998471,0.032107204,0.006025722,1.673196554,445.6216125,43.61903049,401262.5628,4706023.575,0.396056006,0
12201,12202,0,0.000269736,0,0,0,0,0.75310196,0.05529581,0.145657256,0,0,0,0,0.041988851,0.003686387,0.363885909,506.1243286,19.66073248,511942.2809,4800891.905,0.556921459,0
12202,12203,0.008367708,0.056452563,0.069888038,0.009664113,0.002239246,0.001060695,0.423571008,0,0.038302887,0.012374779,0.005421332,0.026635239,0.311137301,0.03017089,0.004714202,0.948894441,205.4970703,98.80180711,126337.0628,4699382.982,0.374284564,0
12203,12204,9.02E-05,0.038163118,0.017683147,0.002616384,0.00018044,0.00027066,0.260465536,0.015968964,0.077499098,0.001714183,0,0.130187658,0.069740166,0.365662216,0.01975821,1.359946966,408.106842,60.83844581,145118.0724,4690212.187,0.662825667,0
12204,12205,0,0.069080429,0.013239665,0.001621183,0,0.000180131,0.484373593,0.017833018,0.093127983,0.00720526,0.000720526,0.311627488,0,0.000990723,0,1.374604464,599.7342529,66.94887268,233661.8469,4680725.354,0.309033341,1
12205,12206,0.000899685,0.32991453,0.237336932,0.234008097,0.070265407,0.004048583,0.032388664,0.008996851,0.074493927,0.000989654,0.001169591,0.004408457,0,0.001079622,0,6.883056641,39.75333405,52.78152647,616297.4438,4522611.471,0.519476004,7
12206,12207,8.99E-05,0.035071942,0.022302158,0.007194245,0.001169065,0.004676259,0.090377698,0.370413669,0.023651079,0.013489209,0.015017986,0.154316547,0.173111511,0.085431655,0.00368705,1.083019495,256.4277649,81.7146283,467670.3937,4854650.625,0.615400394,0
12207,12208,0.003956479,0.087132452,0.099631328,0.074993256,0.038935348,0.004136319,0.359769805,0.027335671,0.203578815,0.00107904,0.0008992,0.083445733,0.002158079,0.011150076,0.001798399,2.31776166,332.0635681,57.75859485,432885.3394,4661751.688,0.20323756,0
12208,12209,0.213527613,0.02824249,0.013761468,0.004317323,0.000809498,0,0.108292858,0.001529052,0.005846375,0.001798885,0.002068717,0.111800684,0.214696888,0.276578521,0.016729628,1.960367799,121.1294785,39.63542604,379126.6192,4772431.406,0.4094433,0
12209,12210,0.005665468,0.019064748,0.002607914,0.000179856,0,0,0.557284173,0.017715827,0.375899281,0.000179856,0.001438849,0.018705036,0,0.001169065,8.99E-05,0.839170337,734.8001099,21.64268585,527753.6692,4649102.577,0.814244591,0
12210,12211,0.000809207,0.187016724,0.200323683,0.184679015,0.087843913,0.012497752,0.059341845,0.032098543,0.027602949,8.99E-05,0.003506564,0.043877001,0.049901097,0.104477612,0.005934184,2.477146864,96.40863037,41.83899778,597323.7778,4769269.128,0.650657162,5
12211,12212,0.004587156,0.049469329,0.051538046,0.016819572,0.000719554,0.000449721,0.391527253,0.051807879,0.070966001,0.001169275,0.000359777,0.198506926,0.022845836,0.137344846,0.001888829,2.180228233,132.1163025,83.34832404,613135.1661,4706023.575,0.620829442,1
12212,12213,0.003327937,0.040205073,0.014391078,0.006206152,0.002788271,0,0.317593092,0.022216226,0.059633028,0.011962583,0.001529052,0.240330995,0.2285483,0.040115129,0.011153085,1.401741266,445.9720764,62.36133597,451859.0054,4724997.241,0.208060599,0
12213,12214,0.00053952,0.033809909,0.006294398,0.002068159,0,0,0.350777808,0.244762162,0.277223271,0.00071936,0.002787519,0.003057279,0,0.077511015,0.0004496,0.662341177,433.5759888,50.71486377,527753.6692,4781918.239,0.633420714,0
12214,12215,0.002340023,0.083790838,0.068220682,0.032220322,0.013410134,0,0.262172622,0.013230132,0.036720367,0.00504005,0.00504005,0.142741427,0.223652237,0.110071101,0.001350014,1.243397236,140.8357697,66.66066661,331692.4543,4788242.794,0.236497579,0
12215,12216,0.004587156,0.033639144,0.007555316,0.000899442,8.99E-05,0.001079331,0.411404929,0.012772081,0.155333693,0.007105595,0.000899442,0.29609642,0.041374348,0.021766505,0.005396654,1.322948933,425.7462463,61.16207951,407587.1181,4683887.632,0.506790522,0
12216,12217,0.003507194,0.027697842,0.003597122,0.000809353,0,0,0.265377698,0.291816547,0.253057554,0.018345324,0.005755396,0.010431655,0,0.112769784,0.006834532,0.828296304,363.2174377,69.36450839,477157.2266,4857812.903,0.403364358,0
12217,12218,0.390467626,0.069964029,0.027158273,0.017895683,0.00602518,0.001348921,0.334442446,0.063129496,0.057553957,0.001528777,0.004406475,0.002248201,0,0.020593525,0.00323741,0.476267993,539.0474854,64.50839329,515104.5586,4845163.792,0.047511734,3
12218,12219,0.000449559,0.044866031,0.014745549,0.011059162,0.007552598,0.000269736,0.332943715,0.215249056,0.050710304,0.018791584,0.015285021,0.166516814,0.065186118,0.054306779,0.002067973,1.76088202,239.5274353,76.215309,483481.782,4788242.794,0.230102773,3
12219,12220,0.002069276,0.035177688,0.002249213,0.00062978,0,0,0.386234818,0.341250562,0.082501125,0.006297796,0.033558255,0.019613135,0,0.080701754,0.009716599,0.540475547,182.6898651,55.06072874,625784.2767,4845163.792,0.334176626,1
12220,12221,0.000449681,0.115298138,0.15118266,0.120244626,0.101537908,0.008274125,0.246874719,0.000719489,0.013580358,0.002518212,0.006205594,0.120874179,0,0.108283119,0.00395719,3.359201908,83.64813995,76.11595767,597323.7778,4598506.135,0.324852751,1
12221,12222,0,0.050760524,0.11443226,0.204280156,0.072868765,0.005482844,0.077821012,0.099929254,0.055535904,0.005482844,0.003183587,0.14361514,0.054120976,0.101697913,0.010788822,0.715903461,129.2529907,50.22992572,640817.9567,4807222.543,0.119899013,0
12222,12223,0.039845296,0,0,0,0,0,0.64804821,0.095071056,0.09579061,0.018798345,0.061072135,0.002788271,0,0.029141932,0.009444145,0.598943532,602.8145142,45.09204293,572025.5564,4800891.905,0.432124136,0
12223,12224,0.00026993,0.052006478,0.017995321,0.004318877,0.000179953,0,0.408493792,0.041209286,0.284146122,0.000899766,0,0.174194709,0.00476876,0.010167356,0.001349649,0.859583378,330.045929,67.57243117,632108.832,4709185.853,0.259647579,0
12224,12225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.065830588,28.87154579,0,627745.8768,4943475.249,0.726697004,0
12225,12226,0.02773026,0.121995138,0.094805078,0.04267579,0.004141532,0.000720266,0.101827676,0.002340866,0.011974431,0.003781399,0.007832898,0.1424327,0.31448636,0.111641307,0.011614297,3.518311739,163.9017639,40.36493503,277933.7341,4769269.128,0.35982716,0
12226,12227,0.007015019,0.025991546,0.002608148,0.000809425,0,0,0.404622718,0.131756453,0.091105315,0.016458315,0.016278442,0.103156759,0.093263783,0.098570015,0.008364062,0.993331552,168.8314972,74.91680907,521429.1139,4952681.233,0.595978344,0
12227,12228,0.009081917,0.037406708,0.019063034,0.002607679,8.99E-05,0.00017984,0.487725924,0.057998381,0.253214639,0.00125888,0.00035968,0.107094686,0.002877439,0.018253754,0.002787519,1.049058676,496.0311584,50.89470371,492968.615,4668076.243,0.621760447,1
12228,12229,0.004585919,0.028954231,0.004765758,0.0008992,0,0,0.232083446,0.139555795,0.435302581,0.014117435,0.017084795,0.114917723,0.003686719,0.002877439,0.00116896,1.609966993,513.3204956,40.28414711,546727.3352,4721834.963,0.479574924,1
12229,12230,0.007553957,0.004046763,0,0,0,0,0.269784173,0.006294964,0.701438849,0.007643885,0.000179856,0,0,0.003057554,0,0.853620827,883.5300903,9.862110312,530915.9469,4655427.133,0.666463867,6
12230,12231,0.059257261,0,0,0,0,0,0.600215808,0.070407337,0.160147469,0.014477115,0.00125888,0,0,0.09270749,0.00152864,0.262808025,550.9346924,51.07454366,511942.2809,4879948.846,0.449080725,0
12231,12232,0.002788021,0.170608868,0.047666157,0.008184189,0.000449681,8.99E-05,0.339688821,0.000359745,0.009443295,0.004586743,0.004766616,0.248043889,0.007554636,0.143538088,0.012231316,3.389044285,115.8584824,106.3045238,565701.0011,4589019.302,0.467583176,0
12232,12233,0.000449681,0.050274305,0.001259106,0.000269808,8.99E-05,0,0.395179423,0.236172318,0.158827233,0.030308481,0.014479719,0.094882633,0.003147765,0.014659592,0,1.246983767,507.2591248,64.69406721,432885.3394,4724997.241,0.162331189,1
12233,12234,0.00090009,0.069126913,0.035553555,0.006930693,0.000360036,0,0.248064806,0.006210621,0.063456346,0.00180018,0.000540054,0.274617462,0.217551755,0.073087309,0.00180018,3.854928493,171.5585938,90.72907291,296907.4001,4766106.851,0.633385481,1
12234,12235,0.021221113,0,0,0,0,0,0.359679885,0.349968528,0.118244762,0.009621437,0.00125888,0,0,0.136588436,0.003416959,0.356038421,631.2664185,50.14537062,515104.5586,4857812.903,0.985337312,0
12235,12236,0.025191183,0.031309042,0.008277103,0.00062978,0,0,0.422042285,0.321007647,0.051102114,0.004678363,0.011066127,0.080071975,0.003238866,0.03139901,0.009986505,0.549147964,184.7542419,40.93567251,625784.2767,4848326.07,0.37985271,0
12236,12237,0.469508904,0.098578881,0.033639144,0.01295197,0.00296816,0.003867602,0.090753733,0.134466631,0.028152545,0.004497212,0.002878216,0.013851412,0,0.100647598,0.003237992,1.460253716,104.848671,69.52689333,609972.8884,4813541.016,0.707653382,0
12237,12238,0.007127391,0.119000361,0.06604114,0.022464814,0.001714183,0.000811981,0.343738722,0.019036449,0.149584987,0.008480693,0.002706604,0.24332371,0.011457957,0.004330567,0.00018044,1.882641196,448.8095703,70.37170696,138793.5171,4677563.076,0.141609166,4
12238,12239,0.00422814,0.063781936,0.016642677,0.00422814,0.000539763,0,0.532475711,0.007736596,0.033375315,0.022490104,0.000809644,0.217434329,0.021320619,0.068729759,0.006207269,2.406077147,233.8843231,62.67242413,404424.8405,4750295.462,0.057407745,8
12239,12240,0.00116917,0.023023653,0.00233834,0.000629553,0,0,0.499325479,0.20019786,0.020865186,0.006835147,0.00116917,0.07185898,0,0.168810145,0.003777318,1.045706511,343.319397,89.00680517,423398.5065,4842001.515,0.185524238,0
12240,12241,0,0.072475497,0.049186224,0.03138207,0.010700477,0.004855678,0.12435932,0.012588796,0.002967359,0.011509756,0.0008992,0.59365165,0.046848305,0.036147828,0.002427839,1.885035872,154.04776,38.30590774,429723.0618,4876786.569,0.589452287,0
12241,12242,0.001709402,0.043184885,0.033558255,0.020872695,0.017813765,0.020422852,0.092577598,0.04534413,0.315879442,0.008367072,0.021322537,0.172469636,0.078632479,0.122357175,0.005488079,3.002698421,77.59385681,85.29014845,603648.3331,4753457.74,0.509019214,0
12242,12243,0.003418803,0.026270805,0.018803419,0.006297796,0.001529465,0.000449843,0.191003149,0.014394962,0.046243815,0.005757985,0.003778677,0.312640576,0.245524067,0.104273504,0.019613135,1.726007223,184.6946259,59.34922777,619459.7214,4756620.018,0.728605717,0
12243,12244,0.006294398,0.041183347,0.008991997,0.001708479,0,0,0.549231184,0.067260138,0.15709019,0.014207355,0.005844798,0.087402212,0.018343674,0.039205107,0.003237119,1.52820158,567.0960693,70.16755088,524591.3916,4728159.519,0.952333781,0
12244,12245,0.000449843,0.027260459,0.008187135,0.001079622,9.00E-05,0,0.41934323,0.242375169,0.0634278,0.001169591,0.004498426,0.115699505,0.033108412,0.080881691,0.00242915,0.878309727,225.4281616,44.62438147,638433.3873,4775593.684,0.18191195,0
12245,12246,0.003238866,0,0,0,0,0.000809717,0.380296896,0.28097166,0.057040036,0.186054881,0.012775529,0.002339181,0.003238866,0.0682861,0.004948268,1.058743358,236.1269531,92.03778677,609972.8884,4968492.621,0.984538875,0
12246,12247,0.001802939,0.119715136,0.058865952,0.032543045,0.017218065,0,0.282069774,0.011358514,0.156044352,0.010547192,0.007031461,0.187505634,0.020283061,0.091859731,0.003155143,3.345246553,287.51651,111.812254,202039.0703,4743970.907,0.136331244,2
12247,12248,0.003418188,0.092920752,0.014032563,0.003777998,0.000269857,0,0.525951246,0.056310156,0.164342898,0.004227759,0.001439237,0.009804803,0.001439237,0.118107403,0.003957902,1.85901475,226.2523041,80.53731522,581512.3895,4671238.521,0.771988468,7
12248,12249,0.046676859,8.99E-05,0,0,0,0,0.5319723,0.253350121,0.10756363,0,0.001978595,0,0,0.053512006,0.004856552,0.271231949,757.4946899,24.25278053,537240.5022,4835676.959,0.669916069,0
12249,12250,0.056669965,0.04758478,0.008545471,0.00152919,9.00E-05,9.00E-05,0.240352613,0.007466043,0.039938832,0.001259333,0.003957902,0.115408833,0.19537645,0.246109562,0.035621121,1.63579309,127.778862,71.27222572,353828.3979,4772431.406,0.761920897,0
12250,12251,0,0.027697842,0.017985612,0.006115108,0.001528777,0.007643885,0.025719424,0.004226619,0.000359712,0.009892086,0.008902878,0.221672662,0.474820144,0.14352518,0.049910072,1.087661862,244.4150238,14.77817746,458183.5607,4857812.903,0.604611142,0
12251,12252,0.002701243,0.046551414,0.038267603,0.012875923,0.000720331,0,0.400504232,0.063929408,0.102557176,0.005852692,0.002160994,0.217720151,0.06473978,0.032504952,0.0089141,0.9543432,259.6212769,62.12857915,622619.5388,4664916.288,0.70038831,0
12252,12253,0.000179856,0.017356115,0.000629496,0.000359712,0,0,0.678956835,0.045503597,0.251798561,0,0.00044964,0.003507194,0,0.001258993,0,0.61818862,744.8216553,13.96882494,543565.0575,4645940.3,0.601536197,5
12253,12254,0,0.028602267,0.166936499,0.647328656,0.157132578,0,0,0,0,0,0,0,0,0,0,9.883966446,27.55381203,0,625784.2767,4509962.36,0.865401162,1
12254,12255,0.000989654,0.022132254,0.016554206,0.006117859,0.000899685,0.013045434,0.582636077,0.199730094,0.016734143,0.020242915,0.007107512,0.04957265,0,0.05802969,0.006207827,0.788099587,216.967453,67.11650922,603648.3331,4971654.899,0.37721156,0
